time,ix,iy,density,flux_x,flux_y
123,0.673469388,0.795918367,0,0,0
123,0.673469388,0.816326531,0,0,0
123,0.673469388,0.836734694,0,0,0
123,0.673469388,0.857142857,0,0,0
123,0.673469388,0.87755102,0,0,0
123,0.673469388,0.897959184,0,0,0
123,0.673469388,0.918367347,0,0,0
123,0.673469388,0.93877551,0,0,0
123,0.673469388,0.959183673,0,0,0
123,0.673469388,0.979591837,0,0,0
123,0.673469388,1,0,0,0
123,0.693877551,0,0,0,0
123,0.693877551,0.020408163,0,0,0
123,0.693877551,0.040816327,0,0,0
123,0.693877551,0.06122449,0,0,0
123,0.693877551,0.081632653,0,0,0
123,0.693877551,0.102040816,0,0,0
123,0.693877551,0.12244898,0,0,0
123,0.693877551,0.142857143,0,0,0
123,0.693877551,0.163265306,0,0,0
123,0.693877551,0.183673469,0,0,0
123,0.693877551,0.204081633,0,0,0
123,0.693877551,0.224489796,0,0,0
123,0.693877551,0.244897959,0,0,0
123,0.693877551,0.265306122,0,0,0
123,0.693877551,0.285714286,0,0,0
123,0.693877551,0.306122449,0,0,0
123,0.693877551,0.326530612,0,0,0
123,0.693877551,0.346938776,0,0,0
123,0.693877551,0.367346939,0,0,0
123,0.693877551,0.387755102,0,0,0
123,0.693877551,0.408163265,0,0,0
123,0.693877551,0.428571429,0,0,0
123,0.693877551,0.448979592,0,0,0
123,0.693877551,0.469387755,0,0,0
123,0.693877551,0.489795918,0,0,0
123,0.693877551,0.510204082,0.125,0.01043352,0.062601122
123,0.693877551,0.530612245,0.125,0.041734082,0.057384362
123,0.693877551,0.551020408,0.125,-0.020867041,0.088684923
123,0.693877551,0.571428571,0,0,0
123,0.693877551,0.591836735,0,0,0
123,0.693877551,0.612244898,0,0,0
123,0.693877551,0.632653061,0,0,0
123,0.693877551,0.653061224,0,0,0
123,0.693877551,0.673469388,0,0,0
123,0.693877551,0.693877551,0,0,0
123,0.693877551,0.714285714,0,0,0
123,0.693877551,0.734693878,0,0,0
123,0.693877551,0.755102041,0,0,0
123,0.693877551,0.775510204,0,0,0
123,0.693877551,0.795918367,0,0,0
123,0.693877551,0.816326531,0,0,0
123,0.693877551,0.836734694,0,0,0
123,0.693877551,0.857142857,0,0,0
123,0.693877551,0.87755102,0,0,0
123,0.693877551,0.897959184,0,0,0
123,0.693877551,0.918367347,0,0,0
123,0.693877551,0.93877551,0,0,0
123,0.693877551,0.959183673,0,0,0
123,0.693877551,0.979591837,0,0,0
123,0.693877551,1,0,0,0
123,0.714285714,0,0,0,0
123,0.714285714,0.020408163,0,0,0
123,0.714285714,0.040816327,0,0,0
123,0.714285714,0.06122449,0,0,0
123,0.714285714,0.081632653,0,0,0
123,0.714285714,0.102040816,0,0,0
123,0.714285714,0.12244898,0,0,0
123,0.714285714,0.142857143,0,0,0
123,0.714285714,0.163265306,0,0,0
123,0.714285714,0.183673469,0,0,0
123,0.714285714,0.204081633,0,0,0
123,0.714285714,0.224489796,0,0,0
123,0.714285714,0.244897959,0,0,0
123,0.714285714,0.265306122,0,0,0
123,0.714285714,0.285714286,0,0,0
123,0.714285714,0.306122449,0,0,0
123,0.714285714,0.326530612,0,0,0
123,0.714285714,0.346938776,0,0,0
123,0.714285714,0.367346939,0,0,0
123,0.714285714,0.387755102,0,0,0
123,0.714285714,0.408163265,0,0,0
123,0.714285714,0.428571429,0,0,0
123,0.714285714,0.448979592,0,0,0
123,0.714285714,0.469387755,0.125,0.036517321,-0.057384362
123,0.714285714,0.489795918,0.25,0.041734082,0.119985485
123,0.714285714,0.510204082,0.25,0.026083801,0
123,0.714285714,0.530612245,0.375,-0.140852525,-0.177369847
123,0.714285714,0.551020408,0.125,-0.036517321,0.083468163
123,0.714285714,0.571428571,0,0,0
123,0.714285714,0.591836735,0,0,0
123,0.714285714,0.612244898,0,0,0
123,0.714285714,0.632653061,0,0,0
123,0.714285714,0.653061224,0,0,0
123,0.714285714,0.673469388,0,0,0
123,0.714285714,0.693877551,0,0,0
123,0.714285714,0.714285714,0,0,0
123,0.714285714,0.734693878,0,0,0
123,0.714285714,0.755102041,0,0,0
123,0.714285714,0.775510204,0,0,0
123,0.714285714,0.795918367,0,0,0
123,0.714285714,0.816326531,0,0,0
123,0.714285714,0.836734694,0,0,0
123,0.714285714,0.857142857,0,0,0
123,0.714285714,0.87755102,0,0,0
123,0.714285714,0.897959184,0,0,0
123,0.714285714,0.918367347,0,0,0
123,0.714285714,0.93877551,0,0,0
123,0.714285714,0.959183673,0,0,0
123,0.714285714,0.979591837,0,0,0
123,0.714285714,1,0,0,0
123,0.734693878,0,0,0,0
123,0.734693878,0.020408163,0,0,0
123,0.734693878,0.040816327,0,0,0
123,0.734693878,0.06122449,0,0,0
123,0.734693878,0.081632653,0,0,0
123,0.734693878,0.102040816,0,0,0
123,0.734693878,0.12244898,0,0,0
123,0.734693878,0.142857143,0,0,0
123,0.734693878,0.163265306,0,0,0
123,0.734693878,0.183673469,0,0,0
123,0.734693878,0.204081633,0,0,0
123,0.734693878,0.224489796,0,0,0
123,0.734693878,0.244897959,0,0,0
123,0.734693878,0.265306122,0,0,0
123,0.734693878,0.285714286,0,0,0
123,0.734693878,0.306122449,0,0,0
123,0.734693878,0.326530612,0,0,0
123,0.734693878,0.346938776,0,0,0
123,0.734693878,0.367346939,0,0,0
123,0.734693878,0.387755102,0,0,0
123,0.734693878,0.408163265,0,0,0
123,0.734693878,0.428571429,0.375,0.146069286,-0.015650281
123,0.734693878,0.448979592,0.375,0.026083801,-0.046950842
123,0.734693878,0.469387755,0,0,0
123,0.734693878,0.489795918,0.125,0.00521676,0.062601122
123,0.734693878,0.510204082,0,0,0
123,0.734693878,0.530612245,0.125,0,-0.067817883
123,0.734693878,0.551020408,0.375,0.020867041,0.073034643
123,0.734693878,0.571428571,0.375,0.114768724,0.083468163
123,0.734693878,0.591836735,0,0,0
123,0.734693878,0.612244898,0,0,0
123,0.734693878,0.632653061,0,0,0
123,0.734693878,0.653061224,0,0,0
123,0.734693878,0.673469388,0,0,0
123,0.734693878,0.693877551,0,0,0
123,0.734693878,0.714285714,0,0,0
123,0.734693878,0.734693878,0,0,0
123,0.734693878,0.755102041,0,0,0
123,0.734693878,0.775510204,0,0,0
123,0.734693878,0.795918367,0,0,0
123,0.734693878,0.816326531,0,0,0
123,0.734693878,0.836734694,0,0,0
123,0.734693878,0.857142857,0,0,0
123,0.734693878,0.87755102,0,0,0
123,0.734693878,0.897959184,0,0,0
123,0.734693878,0.918367347,0,0,0
123,0.734693878,0.93877551,0,0,0
123,0.734693878,0.959183673,0,0,0
123,0.734693878,0.979591837,0,0,0
123,0.734693878,1,0,0,0
123,0.755102041,0,0,0,0
123,0.755102041,0.020408163,0,0,0
123,0.755102041,0.040816327,0,0,0
123,0.755102041,0.06122449,0,0,0
123,0.755102041,0.081632653,0,0,0
123,0.755102041,0.102040816,0,0,0
123,0.755102041,0.12244898,0,0,0
123,0.755102041,0.142857143,0,0,0
123,0.755102041,0.163265306,0,0,0
123,0.755102041,0.183673469,0,0,0
123,0.755102041,0.204081633,0,0,0
123,0.755102041,0.224489796,0,0,0
123,0.755102041,0.244897959,0,0,0
123,0.755102041,0.265306122,0,0,0
123,0.755102041,0.285714286,0,0,0
123,0.755102041,0.306122449,0,0,0
123,0.755102041,0.326530612,0,0,0
123,0.755102041,0.346938776,0,0,0
123,0.755102041,0.367346939,0,0,0
123,0.755102041,0.387755102,0.125,0.088684923,-0.041734082
123,0.755102041,0.408163265,0.25,0.031300561,0.015650281
123,0.755102041,0.428571429,0.125,0.057384362,-0.062601122
123,0.755102041,0.448979592,0.125,0.020867041,-0.062601122
123,0.755102041,0.469387755,0,0,0
123,0.755102041,0.489795918,0,0,0
123,0.755102041,0.510204082,0,0,0
123,0.755102041,0.530612245,0,0,0
123,0.755102041,0.551020408,0,0,0
123,0.755102041,0.571428571,0.125,0.062601122,0.031300561
123,0.755102041,0.591836735,0.125,0.015650281,-0.093901684
123,0.755102041,0.612244898,0.125,0.093901684,0.00521676
123,0.755102041,0.632653061,0,0,0
123,0.755102041,0.653061224,0,0,0
123,0.755102041,0.673469388,0,0,0
123,0.755102041,0.693877551,0,0,0
123,0.755102041,0.714285714,0,0,0
123,0.755102041,0.734693878,0,0,0
123,0.755102041,0.755102041,0,0,0
123,0.755102041,0.775510204,0,0,0
123,0.755102041,0.795918367,0,0,0
123,0.755102041,0.816326531,0,0,0
123,0.755102041,0.836734694,0,0,0
123,0.755102041,0.857142857,0,0,0
123,0.755102041,0.87755102,0,0,0
123,0.755102041,0.897959184,0,0,0
123,0.755102041,0.918367347,0,0,0
123,0.755102041,0.93877551,0,0,0
123,0.755102041,0.959183673,0,0,0
123,0.755102041,0.979591837,0,0,0
123,0.755102041,1,0,0,0
123,0.775510204,0,0,0,0
123,0.775510204,0.020408163,0,0,0
123,0.775510204,0.040816327,0,0,0
123,0.775510204,0.06122449,0,0,0
123,0.775510204,0.081632653,0,0,0
123,0.775510204,0.102040816,0,0,0
123,0.775510204,0.12244898,0,0,0
123,0.775510204,0.142857143,0,0,0
123,0.775510204,0.163265306,0,0,0
123,0.775510204,0.183673469,0,0,0
123,0.775510204,0.204081633,0,0,0
123,0.775510204,0.224489796,0,0,0
123,0.775510204,0.244897959,0,0,0
123,0.775510204,0.265306122,0,0,0
123,0.775510204,0.285714286,0,0,0
123,0.775510204,0.306122449,0,0,0
123,0.775510204,0.326530612,0,0,0
123,0.775510204,0.346938776,0,0,0
123,0.775510204,0.367346939,0,0,0
123,0.775510204,0.387755102,0.25,0.015650281,0.083468163
123,0.775510204,0.408163265,0.25,0.015650281,0.057384362
123,0.775510204,0.428571429,0.25,0.135635765,0.036517321
123,0.775510204,0.448979592,0,0,0
123,0.775510204,0.469387755,0,0,0
123,0.775510204,0.489795918,0,0,0
123,0.775510204,0.510204082,0,0,0
123,0.775510204,0.530612245,0,0,0
123,0.775510204,0.551020408,0,0,0
123,0.775510204,0.571428571,0,0,0
123,0.775510204,0.591836735,0.375,0.146069286,0.083468163
123,0.775510204,0.612244898,0.125,0.093901684,0.015650281
123,0.775510204,0.632653061,0.125,0.067817883,-0.020867041
123,0.775510204,0.653061224,0,0,0
123,0.775510204,0.673469388,0,0,0
123,0.775510204,0.693877551,0,0,0
123,0.775510204,0.714285714,0,0,0
123,0.775510204,0.734693878,0,0,0
123,0.775510204,0.755102041,0,0,0
123,0.775510204,0.775510204,0,0,0
123,0.775510204,0.795918367,0,0,0
123,0.775510204,0.816326531,0,0,0
123,0.775510204,0.836734694,0,0,0
123,0.775510204,0.857142857,0,0,0
123,0.775510204,0.87755102,0,0,0
123,0.775510204,0.897959184,0,0,0
123,0.775510204,0.918367347,0,0,0
123,0.775510204,0.93877551,0,0,0
123,0.775510204,0.959183673,0,0,0
123,0.775510204,0.979591837,0,0,0
123,0.775510204,1,0,0,0
123,0.795918367,0,0,0,0
123,0.795918367,0.020408163,0,0,0
123,0.795918367,0.040816327,0,0,0
123,0.795918367,0.06122449,0,0,0
123,0.795918367,0.081632653,0,0,0
123,0.795918367,0.102040816,0,0,0
123,0.795918367,0.12244898,0,0,0
123,0.795918367,0.142857143,0,0,0
123,0.795918367,0.163265306,0,0,0
123,0.795918367,0.183673469,0,0,0
123,0.795918367,0.204081633,0,0,0
123,0.795918367,0.224489796,0,0,0
123,0.795918367,0.244897959,0,0,0
123,0.795918367,0.265306122,0,0,0
123,0.795918367,0.285714286,0,0,0
123,0.795918367,0.306122449,0,0,0
123,0.795918367,0.326530612,0,0,0
123,0.795918367,0.346938776,0,0,0
123,0.795918367,0.367346939,0,0,0
123,0.795918367,0.387755102,0.125,0.01043352,0.093901684
123,0.795918367,0.408163265,0.25,0.088684923,0.01043352
123,0.795918367,0.428571429,0.25,0.151286046,0.031300561
123,0.795918367,0.448979592,0,0,0
123,0.795918367,0.469387755,0,0,0
123,0.795918367,0.489795918,0,0,0
123,0.795918367,0.510204082,0,0,0
123,0.795918367,0.530612245,0,0,0
123,0.795918367,0.551020408,0,0,0
123,0.795918367,0.571428571,0.125,0.078251403,0
123,0.795918367,0.591836735,0.125,0.036517321,0.052167602
123,0.795918367,0.612244898,0,0,0
123,0.795918367,0.632653061,0.125,0.078251403,0.026083801
123,0.795918367,0.653061224,0,0,0
123,0.795918367,0.673469388,0,0,0
123,0.795918367,0.693877551,0,0,0
123,0.795918367,0.714285714,0,0,0
123,0.795918367,0.734693878,0,0,0
123,0.795918367,0.755102041,0,0,0
123,0.795918367,0.775510204,0,0,0
123,0.795918367,0.795918367,0,0,0
123,0.795918367,0.816326531,0,0,0
123,0.795918367,0.836734694,0,0,0
123,0.795918367,0.857142857,0,0,0
123,0.795918367,0.87755102,0,0,0
123,0.795918367,0.897959184,0,0,0
123,0.795918367,0.918367347,0,0,0
123,0.795918367,0.93877551,0,0,0
123,0.795918367,0.959183673,0,0,0
123,0.795918367,0.979591837,0,0,0
123,0.795918367,1,0,0,0
123,0.816326531,0,0,0,0
123,0.816326531,0.020408163,0,0,0
123,0.816326531,0.040816327,0,0,0
123,0.816326531,0.06122449,0,0,0
123,0.816326531,0.081632653,0,0,0
123,0.816326531,0.102040816,0,0,0
123,0.816326531,0.12244898,0,0,0
123,0.816326531,0.142857143,0,0,0
123,0.816326531,0.163265306,0,0,0
123,0.816326531,0.183673469,0,0,0
123,0.816326531,0.204081633,0,0,0
123,0.816326531,0.224489796,0,0,0
123,0.816326531,0.244897959,0,0,0
123,0.816326531,0.265306122,0,0,0
123,0.816326531,0.285714286,0,0,0
123,0.816326531,0.306122449,0,0,0
123,0.816326531,0.326530612,0,0,0
123,0.816326531,0.346938776,0,0,0
123,0.816326531,0.367346939,0.125,0.083468163,-0.015650281
123,0.816326531,0.387755102,0.125,0.073034643,-0.015650281
123,0.816326531,0.408163265,0.25,0.125202245,0.130419005
123,0.816326531,0.428571429,0.125,0.088684923,0.067817883
123,0.816326531,0.448979592,0,0,0
123,0.816326531,0.469387755,0,0,0
123,0.816326531,0.489795918,0,0,0
123,0.816326531,0.510204082,0,0,0
123,0.816326531,0.530612245,0,0,0
123,0.816326531,0.551020408,0,0,0
123,0.816326531,0.571428571,0.125,0.067817883,-0.036517321
123,0.816326531,0.591836735,0.125,0.093901684,-0.026083801
123,0.816326531,0.612244898,0.25,0.177369847,-0.109551964
123,0.816326531,0.632653061,0.125,0.067817883,-0.01043352
123,0.816326531,0.653061224,0,0,0
123,0.816326531,0.673469388,0,0,0
123,0.816326531,0.693877551,0,0,0
123,0.816326531,0.714285714,0,0,0
123,0.816326531,0.734693878,0,0,0
123,0.816326531,0.755102041,0,0,0
123,0.816326531,0.775510204,0,0,0
123,0.816326531,0.795918367,0,0,0
123,0.816326531,0.816326531,0,0,0
123,0.816326531,0.836734694,0,0,0
123,0.816326531,0.857142857,0,0,0
123,0.816326531,0.87755102,0,0,0
123,0.816326531,0.897959184,0,0,0
123,0.816326531,0.918367347,0,0,0
123,0.816326531,0.93877551,0,0,0
123,0.816326531,0.959183673,0,0,0
123,0.816326531,0.979591837,0,0,0
123,0.816326531,1,0,0,0
123,0.836734694,0,0,0,0
123,0.836734694,0.020408163,0,0,0
123,0.836734694,0.040816327,0,0,0
123,0.836734694,0.06122449,0,0,0
123,0.836734694,0.081632653,0,0,0
123,0.836734694,0.102040816,0,0,0
123,0.836734694,0.12244898,0,0,0
123,0.836734694,0.142857143,0,0,0
123,0.836734694,0.163265306,0,0,0
123,0.836734694,0.183673469,0,0,0
123,0.836734694,0.204081633,0,0,0
123,0.836734694,0.224489796,0,0,0
123,0.836734694,0.244897959,0,0,0
123,0.836734694,0.265306122,0,0,0
123,0.836734694,0.285714286,0,0,0
123,0.836734694,0.306122449,0,0,0
123,0.836734694,0.326530612,0,0,0
123,0.836734694,0.346938776,0,0,0
123,0.836734694,0.367346939,0,0,0
123,0.836734694,0.387755102,0.125,0.093901684,0.01043352
123,0.836734694,0.408163265,0.25,0.182586607,-0.052167602
123,0.836734694,0.428571429,0.125,0.073034643,0.057384362
123,0.836734694,0.448979592,0.375,0.146069286,0.203453648
123,0.836734694,0.469387755,0,0,0
123,0.836734694,0.489795918,0,0,0
123,0.836734694,0.510204082,0,0,0
123,0.836734694,0.530612245,0,0,0
123,0.836734694,0.551020408,0.125,0.062601122,-0.026083801
123,0.836734694,0.571428571,0.125,0.093901684,-0.041734082
123,0.836734694,0.591836735,0.125,0.104335204,0.015650281
123,0.836734694,0.612244898,0,0,0
123,0.836734694,0.632653061,0.125,0.088684923,0.031300561
123,0.836734694,0.653061224,0,0,0
123,0.836734694,0.673469388,0,0,0
123,0.836734694,0.693877551,0,0,0
123,0.836734694,0.714285714,0,0,0
123,0.836734694,0.734693878,0,0,0
123,0.836734694,0.755102041,0,0,0
123,0.836734694,0.775510204,0,0,0
123,0.836734694,0.795918367,0,0,0
123,0.836734694,0.816326531,0,0,0
123,0.836734694,0.836734694,0,0,0
123,0.836734694,0.857142857,0,0,0
123,0.836734694,0.87755102,0,0,0
123,0.836734694,0.897959184,0,0,0
123,0.836734694,0.918367347,0,0,0
123,0.836734694,0.93877551,0,0,0
123,0.836734694,0.959183673,0,0,0
123,0.836734694,0.979591837,0,0,0
123,0.836734694,1,0,0,0
123,0.857142857,0,0,0,0
123,0.857142857,0.020408163,0,0,0
123,0.857142857,0.040816327,0,0,0
123,0.857142857,0.06122449,0,0,0
123,0.857142857,0.081632653,0,0,0
123,0.857142857,0.102040816,0,0,0
123,0.857142857,0.12244898,0,0,0
123,0.857142857,0.142857143,0,0,0
123,0.857142857,0.163265306,0,0,0
123,0.857142857,0.183673469,0,0,0
123,0.857142857,0.204081633,0,0,0
123,0.857142857,0.224489796,0,0,0
123,0.857142857,0.244897959,0,0,0
123,0.857142857,0.265306122,0,0,0
123,0.857142857,0.285714286,0,0,0
123,0.857142857,0.306122449,0,0,0
123,0.857142857,0.326530612,0,0,0
123,0.857142857,0.346938776,0,0,0
123,0.857142857,0.367346939,0,0,0
123,0.857142857,0.387755102,0.125,0.099118444,0.015650281
123,0.857142857,0.408163265,0.125,0.109551964,0.01043352
123,0.857142857,0.428571429,0.125,0.104335204,0.078251403
123,0.857142857,0.448979592,0.25,0.104335204,0.161719566
123,0.857142857,0.469387755,0.125,0.099118444,0.020867041
123,0.857142857,0.489795918,0,0,0
123,0.857142857,0.510204082,0,0,0
123,0.857142857,0.530612245,0.125,0.099118444,-0.036517321
123,0.857142857,0.551020408,0.125,0.088684923,0.057384362
123,0.857142857,0.571428571,0.125,0.088684923,0.00521676
123,0.857142857,0.591836735,0,0,0
123,0.857142857,0.612244898,0.125,0.078251403,-0.062601122
123,0.857142857,0.632653061,0.125,0.073034643,-0.026083801
123,0.857142857,0.653061224,0,0,0
123,0.857142857,0.673469388,0,0,0
123,0.857142857,0.693877551,0,0,0
123,0.857142857,0.714285714,0,0,0
123,0.857142857,0.734693878,0,0,0
123,0.857142857,0.755102041,0,0,0
123,0.857142857,0.775510204,0,0,0
123,0.857142857,0.795918367,0,0,0
123,0.857142857,0.816326531,0,0,0
123,0.857142857,0.836734694,0,0,0
123,0.857142857,0.857142857,0,0,0
123,0.857142857,0.87755102,0,0,0
123,0.857142857,0.897959184,0,0,0
123,0.857142857,0.918367347,0,0,0
123,0.857142857,0.93877551,0,0,0
123,0.857142857,0.959183673,0,0,0
123,0.857142857,0.979591837,0,0,0
123,0.857142857,1,0,0,0
123,0.87755102,0,0,0,0
123,0.87755102,0.020408163,0,0,0
123,0.87755102,0.040816327,0,0,0
123,0.87755102,0.06122449,0,0,0
123,0.87755102,0.081632653,0,0,0
123,0.87755102,0.102040816,0,0,0
123,0.87755102,0.12244898,0,0,0
123,0.87755102,0.142857143,0,0,0
123,0.87755102,0.163265306,0,0,0
123,0.87755102,0.183673469,0,0,0
123,0.87755102,0.204081633,0,0,0
123,0.87755102,0.224489796,0,0,0
123,0.87755102,0.244897959,0,0,0
123,0.87755102,0.265306122,0,0,0
123,0.87755102,0.285714286,0,0,0
123,0.87755102,0.306122449,0,0,0
123,0.87755102,0.326530612,0,0,0
123,0.87755102,0.346938776,0,0,0
123,0.87755102,0.367346939,0.125,0.093901684,0.01043352
123,0.87755102,0.387755102,0.25,0.130419005,0.156502806
123,0.87755102,0.408163265,0.125,0.093901684,0.026083801
123,0.87755102,0.428571429,0.25,-0.041734082,0.198236888
123,0.87755102,0.448979592,0.125,0.088684923,0.052167602
123,0.87755102,0.469387755,0.125,0.083468163,0.020867041
123,0.87755102,0.489795918,0.125,0.104335204,0.031300561
123,0.87755102,0.510204082,0.125,0.078251403,-0.078251403
123,0.87755102,0.530612245,0,0,0
123,0.87755102,0.551020408,0.125,0.067817883,-0.052167602
123,0.87755102,0.571428571,0,0,0
123,0.87755102,0.591836735,0.125,0.088684923,0
123,0.87755102,0.612244898,0.25,0.146069286,-0.125202245
123,0.87755102,0.632653061,0,0,0
123,0.87755102,0.653061224,0,0,0
123,0.87755102,0.673469388,0,0,0
123,0.87755102,0.693877551,0,0,0
123,0.87755102,0.714285714,0,0,0
123,0.87755102,0.734693878,0,0,0
123,0.87755102,0.755102041,0,0,0
123,0.87755102,0.775510204,0,0,0
123,0.87755102,0.795918367,0,0,0
123,0.87755102,0.816326531,0,0,0
123,0.87755102,0.836734694,0,0,0
123,0.87755102,0.857142857,0,0,0
123,0.87755102,0.87755102,0,0,0
123,0.87755102,0.897959184,0,0,0
123,0.87755102,0.918367347,0,0,0
123,0.87755102,0.93877551,0,0,0
123,0.87755102,0.959183673,0,0,0
123,0.87755102,0.979591837,0,0,0
123,0.87755102,1,0,0,0
123,0.897959184,0,0,0,0
123,0.897959184,0.020408163,0,0,0
123,0.897959184,0.040816327,0,0,0
123,0.897959184,0.06122449,0,0,0
123,0.897959184,0.081632653,0,0,0
123,0.897959184,0.102040816,0,0,0
123,0.897959184,0.12244898,0,0,0
123,0.897959184,0.142857143,0,0,0
123,0.897959184,0.163265306,0,0,0
123,0.897959184,0.183673469,0,0,0
123,0.897959184,0.204081633,0,0,0
123,0.897959184,0.224489796,0,0,0
123,0.897959184,0.244897959,0,0,0
123,0.897959184,0.265306122,0,0,0
123,0.897959184,0.285714286,0,0,0
123,0.897959184,0.306122449,0,0,0
123,0.897959184,0.326530612,0,0,0
123,0.897959184,0.346938776,0.125,0.093901684,-0.00521676
123,0.897959184,0.367346939,0.125,0.099118444,-0.041734082
123,0.897959184,0.387755102,0.125,0.083468163,0.01043352
123,0.897959184,0.408163265,0.125,-0.015650281,0.119985485
123,0.897959184,0.428571429,0.125,0.067817883,-0.078251403
123,0.897959184,0.448979592,0.25,0.073034643,-0.015650281
123,0.897959184,0.469387755,0.125,0.073034643,0.088684923
123,0.897959184,0.489795918,0.125,0.01043352,0.099118444
123,0.897959184,0.510204082,0.125,0.093901684,0.026083801
123,0.897959184,0.530612245,0.125,0.073034643,-0.062601122
123,0.897959184,0.551020408,0.125,0.031300561,0.104335204
123,0.897959184,0.571428571,0,0,0
123,0.897959184,0.591836735,0.125,0.114768724,-0.026083801
123,0.897959184,0.612244898,0,0,0
123,0.897959184,0.632653061,0,0,0
123,0.897959184,0.653061224,0,0,0
123,0.897959184,0.673469388,0,0,0
123,0.897959184,0.693877551,0,0,0
123,0.897959184,0.714285714,0,0,0
123,0.897959184,0.734693878,0,0,0
123,0.897959184,0.755102041,0,0,0
123,0.897959184,0.775510204,0,0,0
123,0.897959184,0.795918367,0,0,0
123,0.897959184,0.816326531,0,0,0
123,0.897959184,0.836734694,0,0,0
123,0.897959184,0.857142857,0,0,0
123,0.897959184,0.87755102,0,0,0
123,0.897959184,0.897959184,0,0,0
123,0.897959184,0.918367347,0,0,0
123,0.897959184,0.93877551,0,0,0
123,0.897959184,0.959183673,0,0,0
123,0.897959184,0.979591837,0,0,0
123,0.897959184,1,0,0,0
123,0.918367347,0,0,0,0
123,0.918367347,0.020408163,0,0,0
123,0.918367347,0.040816327,0,0,0
123,0.918367347,0.06122449,0,0,0
123,0.918367347,0.081632653,0,0,0
123,0.918367347,0.102040816,0,0,0
123,0.918367347,0.12244898,0,0,0
123,0.918367347,0.142857143,0,0,0
123,0.918367347,0.163265306,0,0,0
123,0.918367347,0.183673469,0,0,0
123,0.918367347,0.204081633,0,0,0
123,0.918367347,0.224489796,0,0,0
123,0.918367347,0.244897959,0,0,0
123,0.918367347,0.265306122,0,0,0
123,0.918367347,0.285714286,0,0,0
123,0.918367347,0.306122449,0,0,0
123,0.918367347,0.326530612,0,0,0
123,0.918367347,0.346938776,0,0,0
123,0.918367347,0.367346939,0.125,0.078251403,0.046950842
123,0.918367347,0.387755102,0.125,0.099118444,0.00521676
123,0.918367347,0.408163265,0.125,0.109551964,-0.015650281
123,0.918367347,0.428571429,0.25,0.182586607,0.073034643
123,0.918367347,0.448979592,0.25,-0.015650281,-0.020867041
123,0.918367347,0.469387755,0.375,0.093901684,0.104335204
123,0.918367347,0.489795918,0.125,0.104335204,0.031300561
123,0.918367347,0.510204082,0.375,0.198236888,0.01043352
123,0.918367347,0.530612245,0.375,0.078251403,0.026083801
123,0.918367347,0.551020408,0.375,0.125202245,0.239970969
123,0.918367347,0.571428571,0.125,0.083468163,0.031300561
123,0.918367347,0.591836735,0.125,0.099118444,-0.026083801
123,0.918367347,0.612244898,0,0,0
123,0.918367347,0.632653061,0,0,0
123,0.918367347,0.653061224,0,0,0
123,0.918367347,0.673469388,0,0,0
123,0.918367347,0.693877551,0,0,0
123,0.918367347,0.714285714,0,0,0
123,0.918367347,0.734693878,0,0,0
123,0.918367347,0.755102041,0,0,0
123,0.918367347,0.775510204,0,0,0
123,0.918367347,0.795918367,0,0,0
123,0.918367347,0.816326531,0,0,0
123,0.918367347,0.836734694,0,0,0
123,0.918367347,0.857142857,0,0,0
123,0.918367347,0.87755102,0,0,0
123,0.918367347,0.897959184,0,0,0
123,0.918367347,0.918367347,0,0,0
123,0.918367347,0.93877551,0,0,0
123,0.918367347,0.959183673,0,0,0
123,0.918367347,0.979591837,0,0,0
123,0.918367347,1,0,0,0
123,0.93877551,0,0,0,0
123,0.93877551,0.020408163,0,0,0
123,0.93877551,0.040816327,0,0,0
123,0.93877551,0.06122449,0,0,0
123,0.93877551,0.081632653,0,0,0
123,0.93877551,0.102040816,0,0,0
123,0.93877551,0.12244898,0,0,0
123,0.93877551,0.142857143,0,0,0
123,0.93877551,0.163265306,0,0,0
123,0.93877551,0.183673469,0,0,0
123,0.93877551,0.204081633,0,0,0
123,0.93877551,0.224489796,0,0,0
123,0.93877551,0.244897959,0,0,0
123,0.93877551,0.265306122,0,0,0
123,0.93877551,0.285714286,0,0,0
123,0.93877551,0.306122449,0,0,0
123,0.93877551,0.326530612,0,0,0
123,0.93877551,0.346938776,0,0,0
123,0.93877551,0.367346939,0.125,0.078251403,0.046950842
123,0.93877551,0.387755102,0,0,0
123,0.93877551,0.408163265,0.25,0.052167602,0.036517321
123,0.93877551,0.428571429,0.25,0.193020128,-0.020867041
123,0.93877551,0.448979592,0.5,0.307788852,0.020867041
123,0.93877551,0.469387755,0.125,0.020867041,-0.083468163
123,0.93877551,0.489795918,0.5,0.229537449,-0.052167602
123,0.93877551,0.510204082,0.5,0.25040449,-0.203453648
123,0.93877551,0.530612245,0.25,0.114768724,0.172153087
123,0.93877551,0.551020408,0.375,0.166936327,-0.135635765
123,0.93877551,0.571428571,0.125,-0.041734082,-0.088684923
123,0.93877551,0.591836735,0.125,0.114768724,0.00521676
123,0.93877551,0.612244898,0,0,0
123,0.93877551,0.632653061,0,0,0
123,0.93877551,0.653061224,0,0,0
123,0.93877551,0.673469388,0,0,0
123,0.93877551,0.693877551,0,0,0
123,0.93877551,0.714285714,0,0,0
123,0.93877551,0.734693878,0,0,0
123,0.93877551,0.755102041,0,0,0
123,0.93877551,0.775510204,0,0,0
